"Tipo normativo"	"Norma"	"Publicação"	"Ementa"	"Data"	"Em vigor"	"Revogada"	"Tornada sem efeito"	"Alterada"	"Outros"	"Anexos"
"Instrução Normativa"	"Instrução Normativa nº 052 de 09/11/2010"	"BPS, V.5, N.44 S, de 11/11/2010 (Anexos IV, V e VI substituídos em 24 de novembro de 2010)"	"Estabelece os critérios e os procedimentos específicos de avaliação de desempenho individual e institucional para fins de concessão da Gratificação de Desempenho de Atividade de Regulação - GDAR, da Gratificação de Desempenho de Atividade Técnico-Administrativa em Regulação - GDATR, e da Gratificação de Desempenho dos Planos Especiais de Cargos das Agências Reguladoras - GDPCAR."	"40491"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2010/instrucao-normativa-no-052-de-09-11-2010@@download/arquivo_norma/IN2010-0052.pdf"
"Instrução Normativa"	"Instrução Normativa nº 049 de 19/10/2010"	"BPS, V.5, N.41 S de 20/10/2010"	"Dispõe sobre os procedimentos para indicação do assessor da Delegação Brasileira junto ao Conselho da Organização de Aviação Civil Internacional - OACI."	"40470"	""	""	""	"Instrução Normativa Nº 71, de 09/08/2013 (Artigo 9º)"	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2010/instrucao-normativa-no-049-de-19-10-2010@@download/arquivo_norma/IN2010-0049.pdf"
"Instrução Normativa"	"Instrução Normativa nº 048 de 19/10/2010"	"BPS, V.5, N.41 S de 20/10/2010"	"Dispõe sobre as diretrizes gerais do atendimento ao cidadão usuário da aviação civil."	"40470"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2010/instrucao-normativa-no-048-de-19-10-2010@@download/arquivo_norma/IN2010-0048.pdf"
"Instrução Normativa"	"Instrução Normativa nº 047 de 13/08/2010"	"BPS, V.5, N.32 de 13/08/2010"	"Estabelece as diretrizes básicas para classificação, tratamento e gestão de documentos em qualquer suporte, conforme os critérios de sigilo, de disponibilidade e de integridade, no âmbito da Agência Nacional de Aviação Civil - ANAC."	"40403"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2010/instrucao-normativa-no-047-de-13-08-2010@@download/arquivo_norma/IN2010-0047.pdf"
"Instrução Normativa"	"Instrução Normativa nº 042 de 23/06/2010"	"BPS V.5, Nº 25, de 25/06/2010"	"Define a execução das atividades de comunicação social da ANAC."	"40352"	""	"Instrução Normativa Nº 83, de 4 de março de 2015"	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2010/instrucao-normativa-no-042-de-23-06-2010@@download/arquivo_norma/IN2010-0042.pdf"
"Instrução Normativa"	"Instrução Normativa nº 041 de 09/06/2010"	"BPS V.5, Nº 23, de 11/06/2010"	"Altera dispositivos da Instrução Normativa Nº 32, de 25 de novembro de 2009."	"40338"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2010/instrucao-normativa-no-041-de-09-06-2010@@download/arquivo_norma/IN2010-0041.pdf"
"Instrução Normativa"	"Instrução Normativa nº 040 de 30/04/2010"	"BPS V.5, Nº 17, de 30/04/2010"	"Regulamenta a utilização dos serviços corporativos disponíveis na rede de computadores da ANAC."	"40298"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2010/instrucao-normativa-no-040-de-30-04-2010@@download/arquivo_norma/IN2010-0040.pdf"
"Instrução Normativa"	"Instrução Normativa nº 043 de 23/06/2010"	"BPS V.5, Nº 25, de 25/06/2010"	"Estabelece critérios e procedimentos a serem observados por todas as Unidades quando da nomeação de ocupantes de cargos comissionados, níveis CGE I, II, III e IV, e CA I e II, no âmbito da ANAC."	"40352"	""	"Instrução Normativa Nº 86, de 17 de março de 2015"	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2010/instrucao-normativa-no-043-de-23-06-2010@@download/arquivo_norma/IN2010-0043.pdf"
"Instrução Normativa"	"Instrução Normativa nº 051 de 29/10/2010"	"BPS, V.5, N.43,  de 29/10/2010"	"Dispõe sobre a jornada de trabalho, o registro e o controle da frequência dos servidores da ANAC."	"40480"	""	"Instrução Normativa nº 122, de 16 de maio de 2018."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2010/instrucao-normativa-no-051-de-29-10-2010@@download/arquivo_norma/IN2010-0051.pdf"
"Instrução Normativa"	"Instrução Normativa nº 057 de 08/11/2011"	"BPS, V.6, Nº 44 S2 – 10/11/2011"	"Estabelece os critérios e procedimentos específicos de avaliação de desempenho individual e institucional."	"40855"	""	"Instrução Normativa ANAC Nº 73, de 3 de setembro de 2013"	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2011/instrucao-normativa-no-057-de-08-11-2011@@download/arquivo_norma/iN2011-0057.pdf"
"Instrução Normativa"	"Instrução Normativa nº 054 de 04/10/2011"	"BPS, V.6, Nº 39 S – 05/10/2011 (Anexo III retificado, em 07/10/2011, no BPS v.6, Nº 40)"	"Estabelece os valores da hora trabalhada e os critérios para o pagamento da Gratificação por Encargo de Curso ou Concurso no âmbito da Agência Nacional de Aviação Civil e dá outras providências."	"40820"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2011/instrucao-normativa-no-054-de-04-10-2011@@download/arquivo_norma/IN2011-0054 completo.pdf"
"Instrução Normativa"	"Instrução Normativa nº 058 de 20/12/2011"	"BPS, V.6, Nº 51 – 23/12/2011"	"Estabelece os procedimentos e as condições para operacionalização do Programa de Estágio Curricular no âmbito da Agência Nacional de Aviação Civil - ANAC."	"40897"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2011/instrucao-normativa-no-058-de-20-12-2011@@download/arquivo_norma/iN2011-0058.pdf"
"Instrução Normativa"	"Instrução Normativa nº 056 de 25/10/2011"	"BPS, V.6, Nº 42 S – 26/10/2011"	"Estabelece as metas institucionais da ANAC para o terceiro ciclo de avaliação de desempenho e dá outras providências."	"40841"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2011/instrucao-normativa-no-056-de-25-10-2011@@download/arquivo_norma/IN2011-0056.pdf"
"Instrução Normativa"	"Instrução Normativa nº 055 de 25/10/2011"	"BPS, V.6, Nº 42 S – 26/10/2011"	"Dispõe sobre os procedimentos gerais referentes à administração, controle, uso, fornecimento, responsabilidade, guarda, transferência, cessão, alienação e outras formas de desfazimento de materiais a serem observados no âmbito da Agência Nacional de Aviação Civil - ANAC."	"40841"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2011/instrucao-normativa-no-055-de-25-10-2011@@download/arquivo_norma/IN2011-0055.pdf"
"Instrução Normativa"	"Instrução Normativa nº 053 de 28/01/2011"	"BPS, V.6, N.4, de 28/01/2011"	"Regulamenta os prazos de resposta a serem observados pelas áreas técnicas da Agência quando da realização de atividades de consultoria técnica em colaboração com a Ouvidoria, bem como os procedimentos que permearão as atividades dos consultores."	"40571"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2011/instrucao-normativa-no-053-de-28-01-2011@@download/arquivo_norma/IN 2011- 0053.pdf"
"Instrução Normativa"	"Instrução Normativa nº 062 de 04/09/2012"	"BPS, V.7, Nº 36 S1– 10/09/2012"	"Classifica, para fins de estruturação administrativa, as Unidades Administrativas Regionais da ANAC, e dá outras providências."	"41156"	""	"Instrução Normativa nº 132, de 30 de novembro de 2018."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2012/instrucao-normativa-no-062-de-04-09-2012@@download/arquivo_norma/IN2012-0062.pdf"
"Instrução Normativa"	"Instrução Normativa nº 061 de 03/07/2012"	"BPS, V.7, Nº 26 S2– 05/07/2012"	"Estabelece os procedimentos gerais para realização de análise preliminar para proposição de atos normativos e decisórios no âmbito da ANAC e dá outras providências."	"41093"	""	"Instrução Normativa nº 154, de 20 de março de 2020."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2012/instrucao-normativa-no-061-de-03-07-2012@@download/arquivo_norma/IN2012-0061.pdf, https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2012/instrucao-normativa-no-061-de-03-07-2012@@download/anexo_norma/formulario61novo.doc"
"Instrução Normativa"	"Instrução Normativa nº 066 de 13/11/2012"	"BPS, V.7, Nº 46 S1 – 21/11/2012"	"Institui o Programa de Fortalecimento Institucional da ANAC."	"41226"	""	""	""	"Instruções Normativas nºs 95, de 18.03.2016, 130, de 14.11.2018, 143, de 16.09.2019, e 152, de 06.02.2020."	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2012/instrucao-normativa-no-066-de-13-11-2012@@download/arquivo_norma/IN2012-0066 - Compilado até IN2020-0152.pdf"
"Instrução Normativa"	"Instrução Normativa nº 065 de 30/10/2012"	"BPS, V.7, Nº 46 – 16/11/2012"	"Dispõe sobre os critérios e os procedimentos para promoção, organização e participação da ANAC em eventos internos e externos."	"41212"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2012/instrucao-normativa-no-065-de-30-10-2012@@download/arquivo_norma/IN2012-0065.pdf"
"Instrução Normativa"	"Instrução Normativa nº 064 de 30/10/2012"	"BPS, V.7, Nº 44 – 01/11/2012"	"Estabelece a Rede Ambiental da ANAC."	"41212"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2012/instrucao-normativa-no-064-de-30-10-2012@@download/arquivo_norma/IN2012-0064.pdf"
"Instrução Normativa"	"Instrução Normativa nº 063 de 30/10/2012"	"DOU Nº 212, S/1, p.14, 01/11/2012"	"Altera a Instrução Normativa Nº 18, de 17 de fevereiro de 2009."	"41212"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2012/instrucao-normativa-no-063-de-30-10-2012@@download/arquivo_norma/IN2012-0063.pdf"
"Instrução Normativa"	"Instrução Normativa nº 060 de 21/06/2012"	"BPS, V.7, Nº 25 – 22/06/2012"	"Altera (acresce art. 7º-A) a Instrução Normativa Nº 17, de 13 de janeiro de 2009."	"41081"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2012/instrucao-normativa-no-060-de-21-06-2012@@download/arquivo_norma/IN2012-0060.pdf"
"Instrução Normativa"	"Instrução Normativa nº 059 de 21/06/2012"	"BPS, V.7, Nº 21 – 25/05/2012"	"Altera dispositivos da Instrução Normativa Nº 29, de 20 de outubro de 2009."	"41081"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2012/instrucao-normativa-no-059-de-21-06-2012@@download/arquivo_norma/IN2012-0059.pdf"
"Instrução Normativa"	"Instrução Normativa nº 076 de 31/10/2013"	"BPS, V.8, Nº 44 – 01/11/2013"	"Estabelece procedimentos para operacionalizar o sistema Universal Oversight Audit Programme/Continuous Monitoring Approach(USOAP/CMA)."	"41578"	""	"Instrução Normativa nº 139, de 4 de julho de 2019."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2013/instrucao-normativa-no-076-de-31-10-2013@@download/arquivo_norma/IN2013-0076.pdf"
"Instrução Normativa"	"Instrução Normativa nº 075 de 17/09/2013"	"BPS, V.8, Nº 38 – 20/09/2013"	"Altera dispositivos da Instrução Normativa Nº 68, de 26 de março de 2013."	"41534"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2013/instrucao-normativa-no-075-de-17-09-2013@@download/arquivo_norma/IN2013-0075.pdf"
"Instrução Normativa"	"Instrução Normativa nº 074 de 03/09/2013"	"BPS, V.8, Nº 36 – 06/09/2013"	"Institui a Agenda Regulatória da Agência Nacional de Aviação Civil - ANAC."	"41520"	""	"Revogada pela Instrução Normativa nº 154, de 20 de março de 2020."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2013/instrucao-normativa-no-074-de-09-03-2013@@download/arquivo_norma/IN2013-0074.pdf"
"Instrução Normativa"	"Instrução Normativa nº 073 de 09/03/2013"	"BPS, V.8, Nº 36 – 06/09/2013"	"Estabelece os critérios e os procedimentos específicos de avaliação de desempenho individual e institucional para fins de concessão da Gratificação de Desempenho dos Planos Especiais de Cargos das Agências Reguladoras - GDPCAR e da Gratificação de Atividade de Ciência e Tecnologia - GDACT."	"41342"	""	""	""	"Instruções Normativas nºs 142, de 15.08.2020 e 147, de 16.09.2019."	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2013/instrucao-normativa-no-073-de-09-03-2013@@download/arquivo_norma/IN2013-0073 - Compilado até IN2019-0147.pdf"
"Instrução Normativa"	"Instrução Normativa nº 072 de 21/08/2013"	"BPS, V.8, Nº 34 – 23/08/2013"	"Altera dispositivos da Instrução Normativa Nº 44, de 8 de julho de 2010."	"41507"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2013/instrucao-normativa-no-072-de-21-08-2013@@download/arquivo_norma/IN2013-0072.pdf"
"Instrução Normativa"	"Instrução Normativa nº 071 de 08/09/2013"	"BPS, V.8, Nº 32 – 09/08/2013"	"Altera dispositivos da Instrução Normativa Nº 49, de 19 de outubro de 2010."	"41525"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2013/instrucao-normativa-no-071-de-08-09-2013@@download/arquivo_norma/IN2013-071.pdf"
"Instrução Normativa"	"Instrução Normativa nº 070 de 30/04/2013"	"BPS, V.8, Nº 19 – 10/05/2013"	"Estabelece os procedimentos a serem adotados no âmbito da Agência Nacional de Aviação Civil – ANAC para atendimento ao disposto na Lei Nº 12.527, de 18 de novembro de 2011, e no Decreto Nº 7.724, de 16 de maio de 2012 e dá outras providências."	"41394"	""	""	""	"Instrução Normativa nº 151, de 20 de dezembro de 2019."	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2013/instrucao-normativa-no-070-de-30-04-2013@@download/arquivo_norma/IN2013-0070 - Compilado até IN2019-0151.pdf"
"Instrução Normativa"	"Instrução Normativa nº 067 de 02/01/2013"	"BPS, V.8, Nº 1 – 04/01/2013"	"Dispõe sobre o horário de funcionamento dos serviços de protocolo da ANAC."	"41306"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2013/instrucao-normativa-no-067-de-01-02-2013@@download/arquivo_norma/IN2013-0067.pdf"
"Instrução Normativa"	"Instrução Normativa nº 068 de 26/03/2013"	"BPS, V.8, N. 13 – 28/03/2013"	"Regulamenta os mecanismos de progressão e promoção para os titulares dos cargos de provimento efetivo de Especialista em Regulação de Aviação Civil, de Analista Administrativo, de Técnico em Regulação de Aviação Civil e de Técnico Administrativo da ANAC."	"41359"	""	""	""	"Instruções Normativas n°s 75, de 17.09.2013, 142, de 15.08.2019, e 146, de 16.09.2019"	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2013/instrucao-normativa-no-068-de-26-03-2013@@download/arquivo_norma/IN2013-0068 - Compilada até IN2019-0146.pdf"
"Instrução Normativa"	"Instrução Normativa nº 069 de 02/04/2013"	"BPS, V.8, N. 14 – 05/04/2013"	"Dispõe sobre os procedimentos para a remoção e a movimentação interna dos servidores do Quadro Permanente de Pessoal da ANAC."	"41366"	""	""	""	"Instrução Normativa nº 165, de 17/09/2020"	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2013/instrucao-normativa-no-069-de-02-04-2013@@download/arquivo_norma/IN2013-0069 - Compilada até IN2020-0165.pdf"
"Instrução Normativa"	"Instrução Normativa nº 081 de 19/12/2014"	"BPS, V.9, Nº 51 S1 – 23/12/2014"	"Estabelece os Elementos de Fiscalização da Agência Nacional de Aviação Civil e dá outras providências."	"41992"	""	""	""	"Instrução Normativa nº 92, de 17 de dezembro de 2015; Instrução Normativa nº 109, de 12 de janeiro de 2017."	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2014/instrucao-normativa-no-081-de-19-12-2014@@download/arquivo_norma/IN2014-0081 - Compilada até a IN2017-0109.pdf"
"Instrução Normativa"	"Instrução Normativa nº 080 de 26/11/2014"	"BPS, V.9, Nº 48 – 28/11/2014"	"Institui a Política de Segurança da Informação e Comunicações - PoSIC no âmbito da Agência Nacional de Aviação Civil - ANAC"	"41969"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2014/instrucao-normativa-no-080-de-26-11-2014@@download/arquivo_norma/IN2014-0080.pdf"
"Instrução Normativa"	"Instrução Normativa nº 079 de 15/07/2014"	"BPS, V.9, Nº 30, de 25/07/2014"	"Estabelece os procedimentos e os critérios para a capacitação em graduação e pós-graduação no país e autorização de afastamento de servidores em exercício na Agência para pós-graduação stricto sensu, no País e no exterior, e lato sensu, no exterior."	"41835"	""	""	""	"Instrução Normativa nº 116, de 6 de setembro de 2017."	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2014/instrucao-normativa-no-079-de-25-07-2014@@download/arquivo_norma/IN2014-0079 - Compilado até IN2017-0116.pdf"
"Instrução Normativa"	"Instrução Normativa nº 078 de 24/03/2014"	"BPS, V.9, Nº 13 – 28/03/2014"	"Institui a política de gerenciamento de crise no âmbito da Agência Nacional de Aviação Civil - ANAC e dá outras providências."	"41722"	""	""	""	"Instrução Normativa nº 150, de 16 de setembro de 2019."	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2014/instrucao-normativa-no-078-de-24-03-2014@@download/arquivo_norma/IN2014-0078 - Compilado até IN2019-0150.pdf"
"Instrução Normativa"	"Instrução Normativa nº 077 de 18/03/2014"	"BPS, V.9, Nº 12 – 21/03/2014"	"Institui os procedimentos para o gerenciamento de projetos prioritários no âmbito da Agência Nacional de Aviação Civil - ANAC e dá outras providências."	"41716"	""	""	""	"Instrução Normativa nº 96, de 26 de abril de 2016."	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2014/instrucao-normativa-no-077-de-18-03-2014@@download/arquivo_norma/IN2014-0077.pdf"
"Instrução Normativa"	"Instrução Normativa nº 076-A de 25/02/2014"	"DOU 28/02/2014, S/1, p.23"	"Altera a Instrução normativa Nº 8, de 6 de junho de 2008."	"41695"	""	""	""	""	"Retificação no DOU de 5 de março de 2014, S/1, p.5 e DOU de 24 de julho de 2014, S/1, p.5"	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2014/instrucao-normativa-no-076-a-de-25-02-2014@@download/arquivo_norma/IN2014-0076.pdf"
"Instrução Normativa"	"Instrução Normativa nº 092 de 17/12/2015"	"BPS V.10, Nº 51, de 18/12/2015"	"Altera dispositivos da Instrução Normativa Nº 81, de 19 de dezembro de 2014."	"42355"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2015/instrucao-normativa-no-092-de-17-12-2015@@download/arquivo_norma/IN2015-0092.pdf"
"Instrução Normativa"	"Instrução Normativa nº 091 de 11/05/2015"	"BPS V.10, Nº 45, de 06/11/2015"	"Estabelece o Nível Aceitável de Desempenho da Segurança Operacional (NADSO) da aviação civil brasileira, no âmbito da Agência Nacional de Aviação Civil - ANAC."	"42135"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2015/instrucao-normativa-no-091-de-11-05-2015@@download/arquivo_norma/IN2015-0091.pdf"
"Instrução Normativa"	"Instrução Normativa nº 090 de 11/05/2015"	"BPS V.10, Nº 45, de 06/11/2015"	"Implementa a Política de Capacitação e de Desenvolvimento no âmbito da Agência Nacional de Aviação Civil e estabelece regras gerais para as ações de capacitação e desenvolvimento."	"42313"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2015/instrucao-normativa-no-090-de-11-05-2015@@download/arquivo_norma/IN2015-0090.pdf"
"Instrução Normativa"	"Instrução Normativa nº 089 de 14/09/2015"	"BPS V.10, Nº 37 S1, de 14/09/2015"	"Estabelece os procedimentos relacionados à atuação internacional da Agência e ao trâmite de documentos junto a organismos internacionais."	"42261"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2015/instrucao-normativa-no-089-de-14-09-2015@@download/arquivo_norma/IN2015-0089.pdf"
"Instrução Normativa"	"Instrução Normativa nº 088 de 06/10/2015"	"BPS V.10, Nº 24, de 12/06/2015"	"Altera o art. 2º da Instrução Normativa Nº 87, de 17 de março de 2015."	"42283"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2015/instrucao-normativa-no-088-de-06-10-2015@@download/arquivo_norma/IN2015-0088.pdf"
"Instrução Normativa"	"Instrução Normativa nº 087 de 17/03/2015"	"BPS V.10, Nº 15 S1, de 14/04/2015"	"Estabelece as composições das Assessorias dos Diretores da ANAC."	"42080"	""	"Instrução Normativa nº 102, de 12 de julho de 2016."	""	"Instrução Normativa nº 88, de 10 de junho de 2015."	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2015/instrucao-normativa-no-087-de-17-03-2015@@download/arquivo_norma/IN2015-0087 - (Comp até IN2015-0088).pdf"
"Instrução Normativa"	"Instrução Normativa nº 086 de 17/03/2015"	"BPS V.10, Nº 13 S1, de 30/03/2015"	"Estabelece os critérios e procedimentos para a nomeação e exoneração de cargos comissionados, códigos CGE, CA, CAS e CCT, no âmbito da Agência Nacional de Aviação Civil - ANAC."	"42080"	""	"Instrução Normativa nº 117, de 6 de setembro de 2017."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2015/instrucao-normativa-no-086-de-17-03-2015@@download/arquivo_norma/IN2015-0086.pdf"
"Instrução Normativa"	"Instrução Normativa nº 085 de 17/03/2015"	"BPS V.10, Nº 13 S1, de 30/03/2015"	"Altera a Instrução Normativa Nº 45, de 13 de julho de 2010."	"42080"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2015/instrucao-normativa-no-085-de-17-03-2015@@download/arquivo_norma/IN2015-0085.pdf"
"Instrução Normativa"	"Instrução Normativa nº 084 de 03/10/2015"	"BPS V.10, Nº 13 S1, de 30/03/2015"	"Fixa as alçadas decisórias e define as diretrizes para a descentralização de decisões relativas à celebração de convênios e instrumentos congêneres no âmbito da ANAC."	"42280"	""	"Instrução Normativa nº 136, de 15 de março de 2019."	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2015/instrucao-normativa-no-084-de-03-10-2015@@download/arquivo_norma/IN2015-0084.pdf"
"Instrução Normativa"	"Instrução Normativa nº 083 de 03/04/2015"	"BPS V.10, Nº 11, de 13/03/2015"	"Estabelece os critérios e procedimentos a serem adotados para o relacionamento dos servidores e colaboradores da Agência Nacional de Aviação Civil - ANAC com os veículos de imprensa, para a atualização de conteúdo das páginas eletrônicas da Agência e para as solicitações de programação visual das publicações da ANAC."	"42097"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2015/instrucao-normativa-no-083-de-03-04-2015@@download/arquivo_norma/IN2015-0083.pdf"
"Instrução Normativa"	"Instrução Normativa nº 082 de 27/01/2015"	"BPS V.10, Nº 5, de  30/01/2015"	"Altera dispositivos da Instrução Normativa Nº 33, de 12 de janeiro de 2010."	"42031"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2015/instrucao-normativa-no-082-de-27-01-2015@@download/arquivo_norma/IN2015-0082.pdf"
"Instrução Normativa"	"Instrução Normativa nº 94, 03/02/2016"	"BPS V.11, Nº 4 S2, de 04/02/2016"	"Altera dispositivos da Instrução Normativa nº 49, de 19 de outubro de 2010."	"42403"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-94-03-02-2016@@download/arquivo_norma/IN2016-0094.pdf"
"Instrução Normativa"	"Instrução Normativa nº 93, 02/02/2016"	"BPS V.11, Nº 4 S2, de 04/02/2016"	"Institui a Política de Qualidade de Vida no Trabalho - PQVT no âmbito da Agência Nacional de Aviação Civil."	"42402"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-93-02-02-2016@@download/arquivo_norma/IN2016-0093.pdf"
"Instrução Normativa"	"INSTRUÇÃO NORMATIVA Nº 95, 18/03/2016"	"BPS V.11, N° 11, de 21/03/2016"	"Altera dispositivos da Instrução Normativa nº 66, de 13 de novembro de 2012."	"42447"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-95-18-03-2016-1@@download/arquivo_norma/IN2016-0095.pdf"
"Instrução Normativa"	"Instrução Normativa nº 96, 26/04/2016"	"BPS V.11, Nº 16 S2, de 28/04/2016"	"Altera dispositivos das Instruções Normativas nºs 33, de 12 de janeiro de 2010, e 77, de 18 de março de 2014."	"42488"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-96-26-04-2016@@download/arquivo_norma/IN2016-0096.pdf"
"Instrução Normativa"	"Instrução Normativa nº 97, 04/05/2016"	"BPS V.11, Nº 18, de 06/05/2016"	"Estabelece os critérios e os procedimentos para a concessão da licença capacitação, devida aos servidores regidos pela Lei nº 8.112, de 11 de dezembro de 1990."	"42433"	""	""	""	""	""	"https://www.anac.gov.br/assuntos/legislacao/legislacao-1/instrucoes-normativas/instrucoes-normativas-2016/instrucao-normativa-no-97-04-05-2016@@download/arquivo_norma/Instrução Normativa nº 97, de 4 de maio de 2016.pdf"
